"exporter_iso3c","exporter_country","importer_iso3c","importer_country","hs6","year","hs_version","total_q","total_v"
"DEU","Germany","VNM","Vietnam","160529",2018,"HS12",31.183,382.478
"DEU","Germany","ZAF","South Africa","030616",2018,"HS12",0.05,1.704
"DEU","Germany","ZAF","South Africa","030617",2018,"HS12",0.62,9.826
"DEU","Germany","ZAF","South Africa","160529",2018,"HS12",0.27,3.79
"DJI","Djibouti","BHR","Bahrain","030617",2018,"HS12",1.234,4.985
"DJI","Djibouti","BHR","Bahrain","030627",2018,"HS12",0.17,0.686
"DMA","Dominica","BHS","Bahamas","030616",2018,"HS12",0.195,1.144
"DMA","Dominica","CAN","Canada","030627",2018,"HS12",0.002,0.005
"DNK","Denmark","ALB","Albania","030616",2018,"HS12",3389.05,14482.403
"DNK","Denmark","ARE","United Arab Emirates","030616",2018,"HS12",0.48,11.052
"DNK","Denmark","ARE","United Arab Emirates","030617",2018,"HS12",12.586,216.392
"DNK","Denmark","ARE","United Arab Emirates","160521",2018,"HS12",2.64,36.385
"DNK","Denmark","ARE","United Arab Emirates","160529",2018,"HS12",1.912,47.268
"DNK","Denmark","ARM","Armenia","030617",2018,"HS12",0.328,3.147
"DNK","Denmark","AUS","Australia","030617",2018,"HS12",4.4,40.45
"DNK","Denmark","AUS","Australia","160521",2018,"HS12",1.728,36.794
"DNK","Denmark","AUS","Australia","160529",2018,"HS12",4.436,84.327
"DNK","Denmark","AUT","Austria","030616",2018,"HS12",12.807,113.317
"DNK","Denmark","AUT","Austria","030617",2018,"HS12",90.905,705.156
"DNK","Denmark","AUT","Austria","030626",2018,"HS12",2.233,29.374
"DNK","Denmark","AUT","Austria","030627",2018,"HS12",0.826,37.802
"DNK","Denmark","AUT","Austria","160521",2018,"HS12",70.796,1012.768
"DNK","Denmark","AUT","Austria","160529",2018,"HS12",47.778,467.895
"DNK","Denmark","AZE","Azerbaijan","030616",2018,"HS12",0.705,4.182
"DNK","Denmark","AZE","Azerbaijan","030617",2018,"HS12",23.72,288.548
"DNK","Denmark","AZE","Azerbaijan","160529",2018,"HS12",1.609,15.02
"DNK","Denmark","BEL","Belgium","030616",2018,"HS12",21.505,190.734
"DNK","Denmark","BEL","Belgium","030617",2018,"HS12",69.901,3568.969
"DNK","Denmark","BEL","Belgium","030626",2018,"HS12",0.777,2.165
"DNK","Denmark","BEL","Belgium","030627",2018,"HS12",18.307,405.927
"DNK","Denmark","BEL","Belgium","160521",2018,"HS12",20.333,266.015
"DNK","Denmark","BEL","Belgium","160529",2018,"HS12",31.25,426.672
"DNK","Denmark","BGR","Bulgaria","030616",2018,"HS12",1907.164,8310.84
"DNK","Denmark","BGR","Bulgaria","030617",2018,"HS12",34.911,242.149
"DNK","Denmark","BGR","Bulgaria","030626",2018,"HS12",0.002,0.063
"DNK","Denmark","BGR","Bulgaria","030627",2018,"HS12",1.691,31.332
"DNK","Denmark","BGR","Bulgaria","160521",2018,"HS12",17.136,214.962
"DNK","Denmark","BGR","Bulgaria","160529",2018,"HS12",0.693,18.115
"DNK","Denmark","BHR","Bahrain","030616",2018,"HS12",0.08,0.713
"DNK","Denmark","BHR","Bahrain","160529",2018,"HS12",0.036,0.907
"DNK","Denmark","BIH","Bosnia & Herzegovina","030617",2018,"HS12",1.347,5.454
"DNK","Denmark","BIH","Bosnia & Herzegovina","030626",2018,"HS12",0.009,0.116
"DNK","Denmark","BLR","Belarus","030616",2018,"HS12",24.3,113.58
"DNK","Denmark","BRA","Brazil","160521",2018,"HS12",0.026,0.886
"DNK","Denmark","CAN","Canada","030616",2018,"HS12",5.6,56.14
"DNK","Denmark","CAN","Canada","030617",2018,"HS12",21.65,192.808
"DNK","Denmark","CAN","Canada","160521",2018,"HS12",0.002,0.02
"DNK","Denmark","CAN","Canada","160529",2018,"HS12",6.814,80.051
"DNK","Denmark","CHE","Switzerland","030616",2018,"HS12",7.011,121.045
"DNK","Denmark","CHE","Switzerland","030617",2018,"HS12",15.915,230.073
"DNK","Denmark","CHE","Switzerland","030626",2018,"HS12",1.176,22.22
"DNK","Denmark","CHE","Switzerland","030627",2018,"HS12",0.354,7.895
"DNK","Denmark","CHE","Switzerland","160521",2018,"HS12",73.328,191.218
"DNK","Denmark","CHE","Switzerland","160529",2018,"HS12",300.135,4756.804
"DNK","Denmark","CHN","China","030616",2018,"HS12",26743.665,175561.415
"DNK","Denmark","CHN","China","160521",2018,"HS12",11.622,329.731
"DNK","Denmark","CHN","China","160529",2018,"HS12",50.9,564.952
"DNK","Denmark","CYP","Cyprus","030616",2018,"HS12",1.006,0.856
"DNK","Denmark","CYP","Cyprus","030617",2018,"HS12",14.391,199.899
"DNK","Denmark","CYP","Cyprus","030626",2018,"HS12",0.52,1.843
"DNK","Denmark","CYP","Cyprus","030627",2018,"HS12",0.075,1.196
"DNK","Denmark","CYP","Cyprus","160521",2018,"HS12",5.1,60.843
"DNK","Denmark","CYP","Cyprus","160529",2018,"HS12",15.832,205.335
"DNK","Denmark","CZE","Czechia","030616",2018,"HS12",12.065,256.307
"DNK","Denmark","CZE","Czechia","030617",2018,"HS12",6.903,78.028
"DNK","Denmark","CZE","Czechia","030626",2018,"HS12",0.04,1.241
"DNK","Denmark","CZE","Czechia","030627",2018,"HS12",0.18,1.306
"DNK","Denmark","CZE","Czechia","160521",2018,"HS12",7.927,54.681
"DNK","Denmark","CZE","Czechia","160529",2018,"HS12",3.288,41.078
"DNK","Denmark","DEU","Germany","030616",2018,"HS12",354.042,3009.07
"DNK","Denmark","DEU","Germany","030617",2018,"HS12",1227.739,22507.281
"DNK","Denmark","DEU","Germany","030626",2018,"HS12",0.673,16.203
"DNK","Denmark","DEU","Germany","030627",2018,"HS12",146.817,430.143
"DNK","Denmark","DEU","Germany","160521",2018,"HS12",814.665,4493.563
"DNK","Denmark","DEU","Germany","160529",2018,"HS12",1540.165,13940.248
"DNK","Denmark","DNK","Denmark","030616",2018,"HS12",36727.381,139590.319
"DNK","Denmark","DNK","Denmark","030617",2018,"HS12",16.044,277.402
"DNK","Denmark","DNK","Denmark","030626",2018,"HS12",2028.67,10357.101
"DNK","Denmark","DNK","Denmark","030627",2018,"HS12",4.317,53.41
"DNK","Denmark","DNK","Denmark","160521",2018,"HS12",13.618,173.852
"DNK","Denmark","DNK","Denmark","160529",2018,"HS12",17954.053,128617.749
"DNK","Denmark","ECU","Ecuador","160521",2018,"HS12",7.56,113.359
"DNK","Denmark","ESP","Spain","030616",2018,"HS12",671.334,4888.15
"DNK","Denmark","ESP","Spain","030617",2018,"HS12",69.632,1213.181
"DNK","Denmark","ESP","Spain","030626",2018,"HS12",2.589,36.436
