"exporter_iso3c","exporter_country","importer_iso3c","importer_country","hs6","year","hs_version","total_q"
"DEU","Germany","ITA","Italy",160529,2018,"HS12",110.265
"DEU","Germany","JAM","Jamaica",30616,2018,"HS12",0.06
"DEU","Germany","JAM","Jamaica",30617,2018,"HS12",5.04
"DEU","Germany","JAM","Jamaica",160521,2018,"HS12",0.3
"DEU","Germany","JPN","Japan",30617,2018,"HS12",1.16
"DEU","Germany","JPN","Japan",160521,2018,"HS12",0.35
"DEU","Germany","JPN","Japan",160529,2018,"HS12",0.25
"DEU","Germany","KOR","South Korea",30617,2018,"HS12",1.892
"DEU","Germany","KOR","South Korea",160529,2018,"HS12",0.06
"DEU","Germany","LTU","Lithuania",30616,2018,"HS12",0.288
"DEU","Germany","LTU","Lithuania",30617,2018,"HS12",32.468
"DEU","Germany","LTU","Lithuania",30626,2018,"HS12",0.037
"DEU","Germany","LTU","Lithuania",30627,2018,"HS12",0.223
"DEU","Germany","LTU","Lithuania",160521,2018,"HS12",18.978
"DEU","Germany","LTU","Lithuania",160529,2018,"HS12",11.627
"DEU","Germany","LVA","Latvia",30616,2018,"HS12",0.033
"DEU","Germany","LVA","Latvia",30617,2018,"HS12",12.111
"DEU","Germany","LVA","Latvia",30626,2018,"HS12",0.027
"DEU","Germany","LVA","Latvia",30627,2018,"HS12",0.582
"DEU","Germany","LVA","Latvia",160521,2018,"HS12",5.12
"DEU","Germany","LVA","Latvia",160529,2018,"HS12",2.884
"DEU","Germany","MAR","Morocco",30616,2018,"HS12",236.105
"DEU","Germany","MAR","Morocco",30626,2018,"HS12",557.962
"DEU","Germany","MAR","Morocco",30627,2018,"HS12",156.2
"DEU","Germany","MAR","Morocco",160529,2018,"HS12",0.522
"DEU","Germany","MDA","Moldova",30617,2018,"HS12",0.826
"DEU","Germany","MDA","Moldova",160521,2018,"HS12",1.22
"DEU","Germany","MDV","Maldives",30616,2018,"HS12",0.005
"DEU","Germany","MDV","Maldives",30617,2018,"HS12",16.214
"DEU","Germany","MDV","Maldives",30627,2018,"HS12",1.878
"DEU","Germany","MDV","Maldives",160521,2018,"HS12",0.311
"DEU","Germany","MDV","Maldives",160529,2018,"HS12",0.275
"DEU","Germany","MLT","Malta",30617,2018,"HS12",1.23
"DEU","Germany","MLT","Malta",30627,2018,"HS12",0.514
"DEU","Germany","MLT","Malta",160521,2018,"HS12",0.634
"DEU","Germany","MLT","Malta",160529,2018,"HS12",0.311
"DEU","Germany","MNG","Mongolia",30617,2018,"HS12",0.519
"DEU","Germany","MUS","Mauritius",30617,2018,"HS12",0.668
"DEU","Germany","MUS","Mauritius",160529,2018,"HS12",0.462
"DEU","Germany","MYS","Malaysia",30617,2018,"HS12",1.326
"DEU","Germany","MYS","Malaysia",30627,2018,"HS12",0.02
"DEU","Germany","NAM","Namibia",30617,2018,"HS12",12.846
"DEU","Germany","NAM","Namibia",160521,2018,"HS12",2
"DEU","Germany","NAM","Namibia",160529,2018,"HS12",1
"DEU","Germany","NER","Niger",30616,2018,"HS12",0.012
"DEU","Germany","NLD","Netherlands",30616,2018,"HS12",30.201
"DEU","Germany","NLD","Netherlands",30617,2018,"HS12",1075.767
"DEU","Germany","NLD","Netherlands",30626,2018,"HS12",5053.907
"DEU","Germany","NLD","Netherlands",30627,2018,"HS12",7863.473
"DEU","Germany","NLD","Netherlands",160521,2018,"HS12",173.642
"DEU","Germany","NLD","Netherlands",160529,2018,"HS12",105.941
"DEU","Germany","NOR","Norway",30616,2018,"HS12",0.88
"DEU","Germany","NOR","Norway",30617,2018,"HS12",41.696
"DEU","Germany","NOR","Norway",30627,2018,"HS12",0.006
"DEU","Germany","NOR","Norway",160521,2018,"HS12",2.903
"DEU","Germany","NOR","Norway",160529,2018,"HS12",46.53
"DEU","Germany","NZL","New Zealand",30616,2018,"HS12",0.206
"DEU","Germany","NZL","New Zealand",30617,2018,"HS12",2.044
"DEU","Germany","NZL","New Zealand",160529,2018,"HS12",0.87
"DEU","Germany","OMN","Oman",30617,2018,"HS12",4.3
"DEU","Germany","OMN","Oman",160521,2018,"HS12",0.18
"DEU","Germany","PAN","Panama",30617,2018,"HS12",0.077
"DEU","Germany","PER","Peru",30617,2018,"HS12",0.1
"DEU","Germany","PER","Peru",160529,2018,"HS12",0.1
"DEU","Germany","PHL","Philippines",30616,2018,"HS12",0.12
"DEU","Germany","PHL","Philippines",30617,2018,"HS12",0.394
"DEU","Germany","PHL","Philippines",160529,2018,"HS12",0.2
"DEU","Germany","POL","Poland",30616,2018,"HS12",1.908
"DEU","Germany","POL","Poland",30617,2018,"HS12",1038.44
"DEU","Germany","POL","Poland",30626,2018,"HS12",16.01
"DEU","Germany","POL","Poland",30627,2018,"HS12",158.246
"DEU","Germany","POL","Poland",160521,2018,"HS12",79.307
"DEU","Germany","POL","Poland",160529,2018,"HS12",36.703
"DEU","Germany","PRT","Portugal",30616,2018,"HS12",1.947
"DEU","Germany","PRT","Portugal",30617,2018,"HS12",79.909
"DEU","Germany","PRT","Portugal",30627,2018,"HS12",0.02
"DEU","Germany","PRT","Portugal",160521,2018,"HS12",5.92
"DEU","Germany","PRT","Portugal",160529,2018,"HS12",4.289
"DEU","Germany","PRY","Paraguay",30616,2018,"HS12",0.6
"DEU","Germany","ROU","Romania",30616,2018,"HS12",0.027
"DEU","Germany","ROU","Romania",30617,2018,"HS12",32.119
"DEU","Germany","ROU","Romania",30626,2018,"HS12",0.023
"DEU","Germany","ROU","Romania",30627,2018,"HS12",0.212
"DEU","Germany","ROU","Romania",160521,2018,"HS12",28.75
"DEU","Germany","ROU","Romania",160529,2018,"HS12",29.601
"DEU","Germany","SGP","Singapore",30616,2018,"HS12",0.609
"DEU","Germany","SGP","Singapore",30617,2018,"HS12",20.168
"DEU","Germany","SGP","Singapore",160521,2018,"HS12",0.494
"DEU","Germany","SGP","Singapore",160529,2018,"HS12",2.512
"DEU","Germany","SRB","Serbia",160529,2018,"HS12",7.435
"DEU","Germany","SVK","Slovakia",30616,2018,"HS12",0.005
"DEU","Germany","SVK","Slovakia",30617,2018,"HS12",16.93
"DEU","Germany","SVK","Slovakia",30627,2018,"HS12",3.67
"DEU","Germany","SVK","Slovakia",160521,2018,"HS12",9.246
"DEU","Germany","SVK","Slovakia",160529,2018,"HS12",2.739
"DEU","Germany","SVN","Slovenia",30617,2018,"HS12",12.445
"DEU","Germany","SVN","Slovenia",30627,2018,"HS12",0.013
"DEU","Germany","SVN","Slovenia",160521,2018,"HS12",1.282
"DEU","Germany","SVN","Slovenia",160529,2018,"HS12",8.86
"DEU","Germany","SWE","Sweden",30616,2018,"HS12",17.539
"DEU","Germany","SWE","Sweden",30617,2018,"HS12",102.251
"DEU","Germany","SWE","Sweden",30626,2018,"HS12",52
"DEU","Germany","SWE","Sweden",30627,2018,"HS12",0.295
"DEU","Germany","SWE","Sweden",160521,2018,"HS12",8.674
"DEU","Germany","SWE","Sweden",160529,2018,"HS12",50.917
"DEU","Germany","SYC","Seychelles",30617,2018,"HS12",0.321
"DEU","Germany","THA","Thailand",30617,2018,"HS12",0.24
"DEU","Germany","TTO","Trinidad & Tobago",30617,2018,"HS12",0.08
"DEU","Germany","TTO","Trinidad & Tobago",160529,2018,"HS12",0.07
"DEU","Germany","TUR","Turkey",30617,2018,"HS12",17.433
"DEU","Germany","TUR","Turkey",160521,2018,"HS12",0.555
"DEU","Germany","TUR","Turkey",160529,2018,"HS12",0.552
"DEU","Germany","URY","Uruguay",30616,2018,"HS12",0.1
"DEU","Germany","URY","Uruguay",30617,2018,"HS12",1.34
"DEU","Germany","URY","Uruguay",160521,2018,"HS12",0.092
"DEU","Germany","URY","Uruguay",160529,2018,"HS12",0.403
"DEU","Germany","USA","United States",30616,2018,"HS12",0.23
"DEU","Germany","USA","United States",30617,2018,"HS12",21.398
"DEU","Germany","USA","United States",160521,2018,"HS12",1.34
"DEU","Germany","USA","United States",160529,2018,"HS12",3.628
"DEU","Germany","UZB","Uzbekistan",30616,2018,"HS12",0.029
"DEU","Germany","VNM","Vietnam",30617,2018,"HS12",38.713
"DEU","Germany","VNM","Vietnam",160521,2018,"HS12",18.68
"DEU","Germany","VNM","Vietnam",160529,2018,"HS12",31.183
"DEU","Germany","ZAF","South Africa",30616,2018,"HS12",0.05
"DEU","Germany","ZAF","South Africa",30617,2018,"HS12",0.62
"DEU","Germany","ZAF","South Africa",160529,2018,"HS12",0.27
"DJI","Djibouti","BHR","Bahrain",30617,2018,"HS12",1.234
"DJI","Djibouti","BHR","Bahrain",30627,2018,"HS12",0.17
"DMA","Dominica","BHS","Bahamas",30616,2018,"HS12",0.195
"DMA","Dominica","CAN","Canada",30627,2018,"HS12",0.002
"DNK","Denmark","ALB","Albania",30616,2018,"HS12",3389.05
"DNK","Denmark","ARE","United Arab Emirates",30616,2018,"HS12",0.48
"DNK","Denmark","ARE","United Arab Emirates",30617,2018,"HS12",12.586
"DNK","Denmark","ARE","United Arab Emirates",160521,2018,"HS12",2.64
"DNK","Denmark","ARE","United Arab Emirates",160529,2018,"HS12",1.912
"DNK","Denmark","ARM","Armenia",30617,2018,"HS12",0.328
"DNK","Denmark","AUS","Australia",30617,2018,"HS12",4.4
"DNK","Denmark","AUS","Australia",160521,2018,"HS12",1.728
"DNK","Denmark","AUS","Australia",160529,2018,"HS12",4.436
"DNK","Denmark","AUT","Austria",30616,2018,"HS12",12.807
"DNK","Denmark","AUT","Austria",30617,2018,"HS12",90.905
"DNK","Denmark","AUT","Austria",30626,2018,"HS12",2.233
"DNK","Denmark","AUT","Austria",30627,2018,"HS12",0.826
"DNK","Denmark","AUT","Austria",160521,2018,"HS12",70.796
"DNK","Denmark","AUT","Austria",160529,2018,"HS12",47.778
"DNK","Denmark","AZE","Azerbaijan",30616,2018,"HS12",0.705
"DNK","Denmark","AZE","Azerbaijan",30617,2018,"HS12",23.72
"DNK","Denmark","AZE","Azerbaijan",160529,2018,"HS12",1.609
"DNK","Denmark","BEL","Belgium",30616,2018,"HS12",21.505
"DNK","Denmark","BEL","Belgium",30617,2018,"HS12",69.901
"DNK","Denmark","BEL","Belgium",30626,2018,"HS12",0.777
"DNK","Denmark","BEL","Belgium",30627,2018,"HS12",18.307
"DNK","Denmark","BEL","Belgium",160521,2018,"HS12",20.333
"DNK","Denmark","BEL","Belgium",160529,2018,"HS12",31.25
"DNK","Denmark","BGR","Bulgaria",30616,2018,"HS12",1907.164
"DNK","Denmark","BGR","Bulgaria",30617,2018,"HS12",34.911
"DNK","Denmark","BGR","Bulgaria",30626,2018,"HS12",0.002
"DNK","Denmark","BGR","Bulgaria",30627,2018,"HS12",1.691
"DNK","Denmark","BGR","Bulgaria",160521,2018,"HS12",17.136
"DNK","Denmark","BGR","Bulgaria",160529,2018,"HS12",0.693
"DNK","Denmark","BHR","Bahrain",30616,2018,"HS12",0.08
"DNK","Denmark","BHR","Bahrain",160529,2018,"HS12",0.036
"DNK","Denmark","BIH","Bosnia & Herzegovina",30617,2018,"HS12",1.347
"DNK","Denmark","BIH","Bosnia & Herzegovina",30626,2018,"HS12",0.009
"DNK","Denmark","BLR","Belarus",30616,2018,"HS12",24.3
"DNK","Denmark","BRA","Brazil",160521,2018,"HS12",0.026
"DNK","Denmark","CAN","Canada",30616,2018,"HS12",5.6
"DNK","Denmark","CAN","Canada",30617,2018,"HS12",21.65
"DNK","Denmark","CAN","Canada",160521,2018,"HS12",0.002
"DNK","Denmark","CAN","Canada",160529,2018,"HS12",6.814
"DNK","Denmark","CHE","Switzerland",30616,2018,"HS12",7.011
"DNK","Denmark","CHE","Switzerland",30617,2018,"HS12",15.915
"DNK","Denmark","CHE","Switzerland",30626,2018,"HS12",1.176
"DNK","Denmark","CHE","Switzerland",30627,2018,"HS12",0.354
"DNK","Denmark","CHE","Switzerland",160521,2018,"HS12",73.328
"DNK","Denmark","CHE","Switzerland",160529,2018,"HS12",300.135
"DNK","Denmark","CHN","China",30616,2018,"HS12",26743.665
"DNK","Denmark","CHN","China",160521,2018,"HS12",11.622
"DNK","Denmark","CHN","China",160529,2018,"HS12",50.9
"DNK","Denmark","CYP","Cyprus",30616,2018,"HS12",1.006
"DNK","Denmark","CYP","Cyprus",30617,2018,"HS12",14.391
"DNK","Denmark","CYP","Cyprus",30626,2018,"HS12",0.52
"DNK","Denmark","CYP","Cyprus",30627,2018,"HS12",0.075
"DNK","Denmark","CYP","Cyprus",160521,2018,"HS12",5.1
"DNK","Denmark","CYP","Cyprus",160529,2018,"HS12",15.832
"DNK","Denmark","CZE","Czechia",30616,2018,"HS12",12.065
"DNK","Denmark","CZE","Czechia",30617,2018,"HS12",6.903
"DNK","Denmark","CZE","Czechia",30626,2018,"HS12",0.04
"DNK","Denmark","CZE","Czechia",30627,2018,"HS12",0.18
"DNK","Denmark","CZE","Czechia",160521,2018,"HS12",7.927
"DNK","Denmark","CZE","Czechia",160529,2018,"HS12",3.288
"DNK","Denmark","DEU","Germany",30616,2018,"HS12",354.042
"DNK","Denmark","DEU","Germany",30617,2018,"HS12",1227.739
"DNK","Denmark","DEU","Germany",30626,2018,"HS12",0.673
"DNK","Denmark","DEU","Germany",30627,2018,"HS12",146.817
"DNK","Denmark","DEU","Germany",160521,2018,"HS12",814.665
"DNK","Denmark","DEU","Germany",160529,2018,"HS12",1540.165
"DNK","Denmark","DNK","Denmark",30616,2018,"HS12",36727.381
"DNK","Denmark","DNK","Denmark",30617,2018,"HS12",16.044
"DNK","Denmark","DNK","Denmark",30626,2018,"HS12",2028.67
"DNK","Denmark","DNK","Denmark",30627,2018,"HS12",4.317
"DNK","Denmark","DNK","Denmark",160521,2018,"HS12",13.618
"DNK","Denmark","DNK","Denmark",160529,2018,"HS12",17954.053
"DNK","Denmark","ECU","Ecuador",160521,2018,"HS12",7.56
"DNK","Denmark","ESP","Spain",30616,2018,"HS12",671.334
"DNK","Denmark","ESP","Spain",30617,2018,"HS12",69.632
"DNK","Denmark","ESP","Spain",30626,2018,"HS12",2.589
"DNK","Denmark","ESP","Spain",30627,2018,"HS12",9.475
"DNK","Denmark","ESP","Spain",160521,2018,"HS12",96.027
"DNK","Denmark","ESP","Spain",160529,2018,"HS12",282.071
"DNK","Denmark","EST","Estonia",30616,2018,"HS12",331.356
"DNK","Denmark","EST","Estonia",30617,2018,"HS12",8.463
"DNK","Denmark","EST","Estonia",30626,2018,"HS12",0.149
"DNK","Denmark","EST","Estonia",30627,2018,"HS12",8.269
"DNK","Denmark","EST","Estonia",160521,2018,"HS12",38.958
"DNK","Denmark","EST","Estonia",160529,2018,"HS12",161.298
"DNK","Denmark","ETH","Ethiopia",160529,2018,"HS12",0.45
"DNK","Denmark","FIN","Finland",30616,2018,"HS12",197.496
"DNK","Denmark","FIN","Finland",30617,2018,"HS12",177.241
"DNK","Denmark","FIN","Finland",30626,2018,"HS12",8.983
"DNK","Denmark","FIN","Finland",30627,2018,"HS12",3.856
"DNK","Denmark","FIN","Finland",160521,2018,"HS12",109.146
"DNK","Denmark","FIN","Finland",160529,2018,"HS12",289.257
"DNK","Denmark","FRA","France",30616,2018,"HS12",305.099
"DNK","Denmark","FRA","France",30617,2018,"HS12",40.089
"DNK","Denmark","FRA","France",30626,2018,"HS12",2.534
"DNK","Denmark","FRA","France",30627,2018,"HS12",6.463
"DNK","Denmark","FRA","France",160521,2018,"HS12",201.174
"DNK","Denmark","FRA","France",160529,2018,"HS12",304.453
"DNK","Denmark","GBR","United Kingdom",30616,2018,"HS12",1093.56
"DNK","Denmark","GBR","United Kingdom",30617,2018,"HS12",412.979
"DNK","Denmark","GBR","United Kingdom",30626,2018,"HS12",114.118
"DNK","Denmark","GBR","United Kingdom",30627,2018,"HS12",15.65
"DNK","Denmark","GBR","United Kingdom",160521,2018,"HS12",771.625
"DNK","Denmark","GBR","United Kingdom",160529,2018,"HS12",7268.353
"DNK","Denmark","GEO","Georgia",30616,2018,"HS12",0.32
"DNK","Denmark","GEO","Georgia",30617,2018,"HS12",4.164
"DNK","Denmark","GEO","Georgia",160521,2018,"HS12",0.759
"DNK","Denmark","GHA","Ghana",30616,2018,"HS12",0.54
"DNK","Denmark","GHA","Ghana",30617,2018,"HS12",1.164
"DNK","Denmark","GHA","Ghana",160521,2018,"HS12",0.15
"DNK","Denmark","GHA","Ghana",160529,2018,"HS12",0.935
"DNK","Denmark","GRC","Greece",30616,2018,"HS12",3.385
"DNK","Denmark","GRC","Greece",30617,2018,"HS12",6.005
"DNK","Denmark","GRC","Greece",30626,2018,"HS12",0.224
"DNK","Denmark","GRC","Greece",30627,2018,"HS12",4.023
"DNK","Denmark","GRC","Greece",160521,2018,"HS12",6.585
"DNK","Denmark","GRC","Greece",160529,2018,"HS12",8.728
"DNK","Denmark","HRV","Croatia",30616,2018,"HS12",0.333
"DNK","Denmark","HRV","Croatia",30617,2018,"HS12",8.634
"DNK","Denmark","HRV","Croatia",30626,2018,"HS12",0.053
"DNK","Denmark","HRV","Croatia",30627,2018,"HS12",0.013
"DNK","Denmark","HRV","Croatia",160521,2018,"HS12",1.512
"DNK","Denmark","HUN","Hungary",30616,2018,"HS12",6.401
"DNK","Denmark","HUN","Hungary",30617,2018,"HS12",22.524
"DNK","Denmark","HUN","Hungary",30626,2018,"HS12",0.011
"DNK","Denmark","HUN","Hungary",30627,2018,"HS12",0.047
"DNK","Denmark","HUN","Hungary",160521,2018,"HS12",5.553
"DNK","Denmark","HUN","Hungary",160529,2018,"HS12",0.56
"DNK","Denmark","IND","India",30617,2018,"HS12",16.2
"DNK","Denmark","IRL","Ireland",30616,2018,"HS12",1.913
"DNK","Denmark","IRL","Ireland",30617,2018,"HS12",2.024
"DNK","Denmark","IRL","Ireland",30627,2018,"HS12",0.012
"DNK","Denmark","IRL","Ireland",160521,2018,"HS12",5.829
"DNK","Denmark","IRL","Ireland",160529,2018,"HS12",193.737
"DNK","Denmark","ISL","Iceland",30616,2018,"HS12",2263.067
"DNK","Denmark","ISL","Iceland",30617,2018,"HS12",32.38
"DNK","Denmark","ISL","Iceland",30626,2018,"HS12",783.838
"DNK","Denmark","ISL","Iceland",30627,2018,"HS12",0.114
"DNK","Denmark","ISL","Iceland",160521,2018,"HS12",92.594
"DNK","Denmark","ISL","Iceland",160529,2018,"HS12",39.349
"DNK","Denmark","ITA","Italy",30616,2018,"HS12",192.895
"DNK","Denmark","ITA","Italy",30617,2018,"HS12",1405.627
"DNK","Denmark","ITA","Italy",30626,2018,"HS12",24.232
"DNK","Denmark","ITA","Italy",30627,2018,"HS12",45.4
"DNK","Denmark","ITA","Italy",160521,2018,"HS12",783.552
"DNK","Denmark","ITA","Italy",160529,2018,"HS12",994.012
"DNK","Denmark","JPN","Japan",30616,2018,"HS12",2449.191
"DNK","Denmark","JPN","Japan",30617,2018,"HS12",103.967
"DNK","Denmark","JPN","Japan",160521,2018,"HS12",732.072
"DNK","Denmark","JPN","Japan",160529,2018,"HS12",730.81
"DNK","Denmark","KOR","South Korea",30616,2018,"HS12",106.14
"DNK","Denmark","KOR","South Korea",30617,2018,"HS12",11.96
"DNK","Denmark","KWT","Kuwait",30617,2018,"HS12",0.014
"DNK","Denmark","KWT","Kuwait",160521,2018,"HS12",0.01
"DNK","Denmark","KWT","Kuwait",160529,2018,"HS12",0.135
"DNK","Denmark","LBN","Lebanon",160529,2018,"HS12",0.035
"DNK","Denmark","LBR","Liberia",160529,2018,"HS12",2.9
"DNK","Denmark","LTU","Lithuania",30616,2018,"HS12",43.108
"DNK","Denmark","LTU","Lithuania",30617,2018,"HS12",49.381
"DNK","Denmark","LTU","Lithuania",30626,2018,"HS12",0.493
"DNK","Denmark","LTU","Lithuania",30627,2018,"HS12",0.123
"DNK","Denmark","LTU","Lithuania",160521,2018,"HS12",30.122
"DNK","Denmark","LTU","Lithuania",160529,2018,"HS12",9.853
"DNK","Denmark","LVA","Latvia",30616,2018,"HS12",131.083
"DNK","Denmark","LVA","Latvia",30617,2018,"HS12",33.391
"DNK","Denmark","LVA","Latvia",30626,2018,"HS12",0.023
"DNK","Denmark","LVA","Latvia",30627,2018,"HS12",0.824
"DNK","Denmark","LVA","Latvia",160521,2018,"HS12",9.224
"DNK","Denmark","LVA","Latvia",160529,2018,"HS12",24.565
"DNK","Denmark","MAR","Morocco",30616,2018,"HS12",1846.509
"DNK","Denmark","MAR","Morocco",160529,2018,"HS12",0.24
"DNK","Denmark","MDA","Moldova",30616,2018,"HS12",8.172
"DNK","Denmark","MDA","Moldova",30617,2018,"HS12",7.306
"DNK","Denmark","MDA","Moldova",160521,2018,"HS12",3.276
"DNK","Denmark","MKD","North Macedonia",30617,2018,"HS12",0.057
"DNK","Denmark","MLT","Malta",30616,2018,"HS12",1.339
"DNK","Denmark","MLT","Malta",30617,2018,"HS12",2.097
"DNK","Denmark","MLT","Malta",30626,2018,"HS12",0.268
"DNK","Denmark","MLT","Malta",30627,2018,"HS12",0.044
"DNK","Denmark","MLT","Malta",160521,2018,"HS12",5.475
"DNK","Denmark","MNE","Montenegro",30617,2018,"HS12",1.657
"DNK","Denmark","MUS","Mauritius",30616,2018,"HS12",0.603
"DNK","Denmark","MUS","Mauritius",30617,2018,"HS12",0.113
"DNK","Denmark","MUS","Mauritius",30627,2018,"HS12",0.022
"DNK","Denmark","MUS","Mauritius",160521,2018,"HS12",0.148
"DNK","Denmark","MUS","Mauritius",160529,2018,"HS12",1.134
"DNK","Denmark","MYS","Malaysia",30616,2018,"HS12",0.72
"DNK","Denmark","MYS","Malaysia",30617,2018,"HS12",0.05
"DNK","Denmark","MYS","Malaysia",160529,2018,"HS12",0.216
"DNK","Denmark","NLD","Netherlands",30616,2018,"HS12",185.52
"DNK","Denmark","NLD","Netherlands",30617,2018,"HS12",119.293
"DNK","Denmark","NLD","Netherlands",30626,2018,"HS12",2113.43
"DNK","Denmark","NLD","Netherlands",30627,2018,"HS12",1166.561
"DNK","Denmark","NLD","Netherlands",160521,2018,"HS12",48.917
"DNK","Denmark","NLD","Netherlands",160529,2018,"HS12",286.281
"DNK","Denmark","NOR","Norway",30616,2018,"HS12",8778.724
"DNK","Denmark","NOR","Norway",30617,2018,"HS12",412.075
"DNK","Denmark","NOR","Norway",30626,2018,"HS12",1181.7
"DNK","Denmark","NOR","Norway",30627,2018,"HS12",0.354
"DNK","Denmark","NOR","Norway",160521,2018,"HS12",1674.479
"DNK","Denmark","NOR","Norway",160529,2018,"HS12",577.831
"DNK","Denmark","OMN","Oman",160521,2018,"HS12",0.2
"DNK","Denmark","POL","Poland",30616,2018,"HS12",849.819
"DNK","Denmark","POL","Poland",30617,2018,"HS12",114.209
"DNK","Denmark","POL","Poland",30626,2018,"HS12",17.761
"DNK","Denmark","POL","Poland",30627,2018,"HS12",65.103
"DNK","Denmark","POL","Poland",160521,2018,"HS12",42.201
"DNK","Denmark","POL","Poland",160529,2018,"HS12",75.291
"DNK","Denmark","PRT","Portugal",30616,2018,"HS12",29.76
"DNK","Denmark","PRT","Portugal",30617,2018,"HS12",38.519
"DNK","Denmark","PRT","Portugal",160521,2018,"HS12",10.636
"DNK","Denmark","PRT","Portugal",160529,2018,"HS12",4.48
"DNK","Denmark","ROU","Romania",30616,2018,"HS12",2.756
"DNK","Denmark","ROU","Romania",30617,2018,"HS12",39.441
"DNK","Denmark","ROU","Romania",30626,2018,"HS12",0.322
"DNK","Denmark","ROU","Romania",30627,2018,"HS12",2.815
"DNK","Denmark","ROU","Romania",160521,2018,"HS12",1.271
"DNK","Denmark","ROU","Romania",160529,2018,"HS12",1.704
"DNK","Denmark","RUS","Russia",30616,2018,"HS12",15293.477
"DNK","Denmark","RUS","Russia",160529,2018,"HS12",84.285
"DNK","Denmark","SAU","Saudi Arabia",30617,2018,"HS12",1.705
"DNK","Denmark","SGP","Singapore",30616,2018,"HS12",2.608
"DNK","Denmark","SGP","Singapore",30617,2018,"HS12",0.43
"DNK","Denmark","SGP","Singapore",30627,2018,"HS12",0.15
"DNK","Denmark","SGP","Singapore",160521,2018,"HS12",2.103
"DNK","Denmark","SGP","Singapore",160529,2018,"HS12",0.224
"DNK","Denmark","SLE","Sierra Leone",160529,2018,"HS12",0.2
